Day,SNS Source,SNS Target
2021-01-07,Gab,Bitchute
2021-01-09,4Chan,Bitchute
2020-12-07,Gab,Bitchute
2020-12-09,Gab,Bitchute
2020-12-09,Gab,Bitchute
2020-12-09,Gab,Bitchute
2020-12-10,Gab,Bitchute
2020-11-09,Twitter,4Chan
2020-12-30,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-30,Gab,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,Gab,Bitchute
2020-11-14,4Chan,Bitchute
2020-11-14,4Chan,Bitchute
2020-11-21,4Chan,Bitchute
2020-11-25,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-11-28,4Chan,Bitchute
2020-12-17,TG,Bitchute
2020-12-03,Bitchute,Bitchute
2020-11-12,Bitchute,Bitchute
2020-11-09,Bitchute,Bitchute
2020-12-05,Bitchute,Bitchute
2020-11-13,Bitchute,Bitchute
2020-12-16,4Chan,Bitchute
2020-12-23,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-11,4Chan,Bitchute
2020-11-11,Gab,Bitchute
2021-01-05,4Chan,Bitchute
2020-11-14,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2020-11-14,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2020-11-30,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2020-12-06,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-07,4Chan,Bitchute
2020-11-06,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-09,Twitter,4Chan
2021-01-08,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2020-12-05,4Chan,Bitchute
2020-11-09,Twitter,4Chan
2020-12-06,4Chan,Bitchute
2020-12-07,4Chan,Bitchute
2020-11-15,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-22,Bitchute,Bitchute
2020-12-30,Bitchute,Bitchute
2020-11-07,Twitter,4Chan
2020-12-27,Bitchute,Bitchute
2020-11-22,Bitchute,Bitchute
2020-12-14,Bitchute,Bitchute
2020-12-18,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-11,Bitchute,Bitchute
2020-11-15,Bitchute,Bitchute
2020-11-15,Bitchute,Bitchute
2020-11-15,Bitchute,Bitchute
2020-11-19,Bitchute,Bitchute
2020-12-18,Bitchute,Bitchute
2021-01-01,Bitchute,Bitchute
2020-11-22,Bitchute,Bitchute
2020-12-31,Bitchute,Bitchute
2020-11-21,Bitchute,Bitchute
2020-11-21,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-12-30,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-11-18,Bitchute,Bitchute
2020-12-28,Bitchute,Bitchute
2020-12-09,Bitchute,Bitchute
2020-12-24,Bitchute,Bitchute
2020-12-11,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2021-01-02,Bitchute,Bitchute
2020-12-18,Bitchute,Bitchute
2020-12-18,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-09,Bitchute,Bitchute
2020-12-17,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-12-30,Bitchute,Bitchute
2020-11-02,Gab,Bitchute
2020-11-02,Gab,Bitchute
2020-11-02,Gab,Bitchute
2020-11-05,4Chan,Bitchute
2020-11-06,Gab,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-12,Gab,Bitchute
2020-11-12,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-07,Gab,Bitchute
2021-01-08,Gab,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2020-12-11,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-30,4Chan,Bitchute
2020-12-31,4Chan,Bitchute
2020-12-27,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-11,Bitchute,Bitchute
2020-11-28,Bitchute,Bitchute
2021-01-08,Bitchute,Bitchute
2020-12-29,Bitchute,Bitchute
2020-12-12,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2020-12-29,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-11,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-11-13,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-18,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2021-01-03,Bitchute,Bitchute
2020-11-25,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-12,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-12-23,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2021-01-01,Bitchute,Bitchute
2020-11-24,Bitchute,Bitchute
2020-12-31,YouTube,Bitchute
2020-11-09,YouTube,Bitchute
2020-11-05,YouTube,Bitchute
2020-11-04,Gab,Bitchute
2021-01-05,Gab,Bitchute
2020-11-11,Gab,Bitchute
2020-12-08,4Chan,Bitchute
2020-12-17,4Chan,Bitchute
2020-12-27,4Chan,Bitchute
2020-11-07,Twitter,4Chan
2020-12-25,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-11-22,Bitchute,Bitchute
2020-12-31,Bitchute,Bitchute
2021-01-08,Bitchute,Bitchute
2021-01-09,Bitchute,Bitchute
2020-11-22,Bitchute,Bitchute
2020-11-22,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2021-01-08,Bitchute,Bitchute
2020-11-07,Twitter,4Chan
2021-01-07,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-15,Twitter,4Chan
2020-11-14,Twitter,4Chan
2020-11-14,Twitter,4Chan
2020-11-14,Twitter,4Chan
2020-11-14,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-30,4Chan,Bitchute
2020-11-30,4Chan,Bitchute
2020-11-28,Bitchute,Bitchute
2020-11-24,TG,Bitchute
2020-11-24,TG,Bitchute
2020-11-23,TG,Bitchute
2020-12-22,Bitchute,Bitchute
2021-01-06,Bitchute,Bitchute
2020-11-14,Bitchute,Bitchute
2020-11-14,Bitchute,Bitchute
2020-11-06,Twitter,4Chan
2020-11-12,Gab,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-11,4Chan,Bitchute
2020-11-17,4Chan,Bitchute
2020-11-21,4Chan,Bitchute
2020-11-21,4Chan,Bitchute
2020-12-01,Bitchute,Bitchute
2020-11-06,Twitter,4Chan
2020-11-25,Bitchute,Bitchute
2020-11-13,TG,Bitchute
2020-12-02,TG,Bitchute
2020-11-06,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-06,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-05,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-04,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-03,Twitter,4Chan
2020-11-02,Twitter,4Chan
2020-11-02,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-11-01,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2020-12-07,Twitter,4Chan
2021-01-06,Twitter,4Chan
2021-01-06,Twitter,4Chan
2021-01-03,Twitter,4Chan
2021-01-03,Twitter,4Chan
2021-01-01,Twitter,4Chan
2021-01-01,Twitter,4Chan
2020-12-30,Twitter,4Chan
2020-12-30,Twitter,4Chan
2020-12-26,Twitter,4Chan
2020-12-26,Twitter,4Chan
2020-12-25,Twitter,4Chan
2020-12-25,Twitter,4Chan
2020-12-25,Twitter,4Chan
2020-12-25,Twitter,4Chan
2020-12-23,Twitter,4Chan
2020-12-23,Twitter,4Chan
2020-12-15,Twitter,4Chan
2020-12-15,Twitter,4Chan
2020-12-13,Twitter,4Chan
2020-12-13,Twitter,4Chan
2020-12-11,Twitter,4Chan
2020-12-11,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-08,Twitter,4Chan
2020-12-06,Twitter,4Chan
2020-12-06,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-05,Twitter,4Chan
2020-12-04,Twitter,4Chan
2020-12-04,Twitter,4Chan
2020-12-03,Twitter,4Chan
2020-12-03,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-12-01,Twitter,4Chan
2020-11-30,Twitter,4Chan
2020-11-30,Twitter,4Chan
2020-11-29,Twitter,4Chan
2020-11-29,Twitter,4Chan
2020-11-27,Twitter,4Chan
2020-11-27,Twitter,4Chan
2020-11-27,Twitter,4Chan
2020-11-27,Twitter,4Chan
2020-11-22,Twitter,4Chan
2020-11-22,Twitter,4Chan
2020-11-20,Twitter,4Chan
2020-11-20,Twitter,4Chan
2020-11-18,Twitter,4Chan
2020-11-18,Twitter,4Chan
2020-11-18,Twitter,4Chan
2020-11-18,Twitter,4Chan
2020-11-17,Twitter,4Chan
2020-11-17,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-16,Twitter,4Chan
2020-11-13,Twitter,4Chan
2020-11-13,Twitter,4Chan
2020-11-11,Twitter,4Chan
2020-11-11,Twitter,4Chan
2020-11-09,Twitter,4Chan
2020-11-09,Twitter,4Chan
2020-11-08,Twitter,4Chan
2020-11-08,Twitter,4Chan
2021-01-07,Bitchute,Bitchute
2021-01-07,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2020-11-07,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2021-01-10,Bitchute,Bitchute
2021-01-09,Bitchute,Bitchute
2020-12-17,Bitchute,Bitchute
2020-12-09,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2021-01-03,Bitchute,Bitchute
2021-01-10,Rumble,Bitchute
2020-11-06,Gab,Bitchute
2020-12-07,4Chan,Bitchute
2020-12-08,4Chan,Bitchute
2020-12-08,4Chan,Bitchute
2020-12-08,4Chan,Bitchute
2020-12-09,4Chan,Bitchute
2020-12-11,4Chan,Bitchute
2020-12-11,4Chan,Bitchute
2020-12-11,4Chan,Bitchute
2020-12-12,4Chan,Bitchute
2020-12-12,4Chan,Bitchute
2020-12-12,4Chan,Bitchute
2020-12-17,4Chan,Bitchute
2020-12-18,4Chan,Bitchute
2020-12-18,4Chan,Bitchute
2020-12-18,4Chan,Bitchute
2020-12-18,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-21,4Chan,Bitchute
2020-12-22,4Chan,Bitchute
2020-12-25,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-11-17,Bitchute,Bitchute
2020-11-17,Bitchute,Bitchute
2020-11-17,Bitchute,Bitchute
2020-12-26,Bitchute,Bitchute
2020-12-15,Bitchute,Bitchute
2020-12-20,Bitchute,Bitchute
2020-12-20,Bitchute,Bitchute
2020-11-11,Bitchute,Bitchute
2020-11-11,Bitchute,Bitchute
2020-12-13,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-09,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-10,Bitchute,Bitchute
2020-11-19,4Chan,Bitchute
2020-11-25,4Chan,Bitchute
2020-11-26,4Chan,Bitchute
2020-11-26,4Chan,Bitchute
2020-11-26,4Chan,Bitchute
2020-11-26,4Chan,Bitchute
2020-11-26,4Chan,Bitchute
2020-11-28,4Chan,Bitchute
2020-12-16,4Chan,Bitchute
2020-12-19,4Chan,Bitchute
2020-12-31,Gab,Bitchute
2020-12-31,Gab,Bitchute
2020-12-31,Gab,Bitchute
2020-11-08,Twitter,4Chan
2020-12-09,Bitchute,Bitchute
2020-11-13,Bitchute,Bitchute
2020-11-29,Bitchute,Bitchute
2020-12-18,Bitchute,Bitchute
2020-11-13,Bitchute,Bitchute
2020-12-22,Bitchute,Bitchute
2020-12-10,Bitchute,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-01,4Chan,Bitchute
2020-11-02,4Chan,Bitchute
2020-11-02,4Chan,Bitchute
2020-11-02,4Chan,Bitchute
2020-11-02,4Chan,Bitchute
2020-11-02,4Chan,Bitchute
2020-11-03,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-04,4Chan,Bitchute
2020-11-06,Gab,Bitchute
2021-01-05,4Chan,Bitchute
2021-01-05,4Chan,Bitchute
2020-11-08,Twitter,4Chan
2020-11-11,4Chan,Bitchute
2020-11-17,4Chan,Bitchute
2020-11-22,Gab,Bitchute
2020-11-22,Gab,Bitchute
2020-11-22,Gab,Bitchute
2020-11-22,Gab,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,Gab,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2021-01-06,Gab,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-08,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-09,4Chan,Bitchute
2021-01-10,4Chan,Bitchute
2020-11-08,Twitter,4Chan
2020-11-06,Bitchute,Bitchute
2020-11-04,Bitchute,Bitchute
2020-11-04,Bitchute,Bitchute
2020-12-05,Bitchute,Bitchute
2020-11-06,Bitchute,Bitchute
2020-11-13,Bitchute,Bitchute
2020-11-09,Gab,Bitchute
2020-11-14,4Chan,Bitchute
2020-11-25,Gab,Bitchute
2021-01-09,4Chan,Bitchute
2020-12-20,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-11-08,Twitter,4Chan
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-26,4Chan,Bitchute
2020-12-27,4Chan,Bitchute
2020-12-27,4Chan,Bitchute
2020-12-29,4Chan,Bitchute
2020-12-31,4Chan,Bitchute
2020-11-23,4Chan,Bitchute
2021-01-01,Bitchute,Bitchute
2020-12-21,Bitchute,Bitchute
2020-12-29,Bitchute,Bitchute
2020-12-21,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2021-01-09,Bitchute,Bitchute
2020-11-05,Bitchute,Bitchute
2020-12-12,Bitchute,Bitchute
2020-11-12,Bitchute,Bitchute
2020-12-21,Bitchute,Bitchute
2020-12-29,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2020-12-27,Bitchute,Bitchute
2020-11-08,Twitter,4Chan
2021-01-05,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-08,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-09,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-10,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-13,4Chan,Bitchute
2020-11-13,4Chan,Bitchute
2020-11-13,4Chan,Bitchute
2020-11-13,4Chan,Bitchute
2020-11-16,4Chan,Bitchute
2020-11-19,4Chan,Bitchute
2020-11-23,4Chan,Bitchute
2020-11-25,4Chan,Bitchute
2020-11-25,4Chan,Bitchute
2020-11-25,4Chan,Bitchute
2020-12-01,4Chan,Bitchute
2021-01-06,4Chan,Bitchute
2020-12-01,4Chan,Bitchute
2020-11-08,Twitter,4Chan
2020-12-02,4Chan,Bitchute
2020-12-02,4Chan,Bitchute
2020-12-04,4Chan,Bitchute
2020-12-04,4Chan,Bitchute
2020-12-04,4Chan,Bitchute
2020-12-04,4Chan,Bitchute
2021-01-07,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,Gab,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-18,Gab,Bitchute
2020-11-24,4Chan,Bitchute
2020-11-29,4Chan,Bitchute
2020-12-07,Gab,Bitchute
2020-11-12,4Chan,Bitchute
2020-12-14,TG,Bitchute
2020-11-12,4Chan,Bitchute
2020-11-09,TG,Bitchute
2020-12-14,TG,Bitchute
2020-12-03,TG,Bitchute
2020-12-14,TG,Bitchute
2020-11-08,Bitchute,Bitchute
2020-12-20,Bitchute,Bitchute
2021-01-09,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
2020-11-06,Bitchute,Bitchute
2020-12-01,Bitchute,Bitchute
2020-11-08,Bitchute,Bitchute
